gene_id	0	0.5	1	1.5	2	2.5	3	3.5	4	5	6	7
ISG15	6.369386653	6.525378838	6.490507018	6.337361523	6.473121329	6.504471235	6.515606434	6.474644697	6.452560204	6.508116236	6.553678103	6.411555359
ITGA2	6.45121903	6.962057087	7.507754765	7.326915913	7.628733387	7.432950018	7.404140305	7.23391046	7.348951084	7.387056867	7.971144579	8.071708314
JMJD4	10.32116872	10.50352665	10.41709603	10.66693142	10.49724266	10.46032644	10.4582397	10.62366954	10.53288585	10.44239517	10.33315818	10.38329151
KBTBD8	10.49287887	10.38631564	9.833528976	9.931401359	9.45924189	9.414031302	9.090769089	9.368393517	9.05269623	9.035486876	8.909721417	8.62837538
KHDRBS1	13.16164315	13.17349566	13.46418302	13.38059065	13.43117798	13.45801564	13.48578205	13.39600589	13.4029526	13.24136054	12.96047555	12.9142848
KHSRP	13.06225796	13.21954675	13.33797859	13.36774482	13.35053742	12.9328842	12.86945932	12.79275192	12.73989004	12.66687302	12.4242953	12.34636609
KLHL25	9.909339453	10.27845517	10.11522696	10.39244988	10.17997301	10.43602131	10.37607806	10.2885481	10.23739922	10.28672475	10.35594914	10.49297044
KRT17	6.837015107	6.458072129	6.395101593	6.354782127	6.389902582	6.443410036	6.4135845	6.374531719	6.451158617	6.424381502	6.318722233	6.263344712
LAMP2	12.42357157	11.73721395	12.12764156	11.56084619	12.04055022	11.67176144	11.70387265	11.65267516	11.70405856	11.70915993	12.08690326	12.01383357
LARP1	14.18485834	14.0582632	14.02501734	14.09244049	13.95109822	13.39124677	13.31411043	13.32454751	13.11608955	12.95578078	12.95535694	13.05452771
LARP4	12.76428577	12.70509133	12.43605732	12.30630453	12.02804926	11.84001665	11.66806464	11.72957785	11.46243245	11.25301856	11.1354895	11.08447542
LARP6	7.082197988	7.145241559	6.94456333	6.884120556	6.843726594	6.972365283	6.96750762	7.084027167	7.09214566	7.527665039	7.857401608	8.126709215
LARS2	14.53620988	14.31337554	14.9733012	14.301427	14.83288411	13.67999034	14.04863374	14.58215758	14.13381085	14.30868062	13.9213434	13.76899691
LGALS8	8.631768955	8.533015052	8.743860154	8.467619142	9.028372368	9.05475146	9.310507034	9.205932956	9.505836168	9.428640068	9.756106657	9.956015543
LRPPRC	12.68683206	12.19245553	12.22366598	12.12228112	12.18791184	11.84230348	11.6536689	11.73867299	11.60345756	11.39314645	11.25326647	11.24778888
LRSAM1	9.333067383	9.155000331	9.11755782	9.191906148	9.408054241	9.502925953	9.748997087	9.645863671	9.913314593	9.979008218	10.27645063	10.29588127
LTN1	11.72757565	11.61584092	11.45943718	11.48258986	11.20679283	11.3276175	11.13565919	11.28262718	11.14407669	10.92991478	11.0010069	11.00130678
MAGOH	11.36280836	11.40195409	11.32617767	11.57458017	11.07336762	11.19337069	10.93370478	11.0885295	10.83573078	10.73664114	10.33721661	10.21508911
MALSU1	9.368791212	9.447252497	9.350390005	9.352146394	9.267265867	9.132197843	9.019699907	9.068046886	9.060112017	9.013398039	8.918072355	8.92257313
MAPK1	13.43442243	13.37091911	13.38229872	13.3246361	13.18953182	13.26813592	13.15610304	13.31428649	13.17059831	13.11823029	13.07612451	13.04383391
MAPK3	11.64007231	11.68916281	11.82097651	11.53344683	11.62898897	11.55271454	11.76421311	11.51445464	11.69401738	11.71574331	11.82045422	11.93793698
MAPKAPK5	10.80719352	10.67626009	10.61437429	10.75390939	10.70582162	10.74877493	10.76448574	10.68545622	10.70129348	10.64220231	10.51728717	10.46094304
MARS1	12.65158755	11.85053745	12.13016817	12.82051015	13.12368282	11.56733316	11.69412936	11.62482742	11.40109555	11.55106353	11.20823548	11.1050677
MARS2	9.463663186	9.610023579	9.444832715	9.741985195	9.576398632	9.462302749	9.428723662	9.577251826	9.30688551	9.244710112	9.035409916	9.08794422
MCTS1	9.50803619	9.146067014	9.237291597	9.011813089	9.16092057	9.358853287	9.266675688	9.55209958	9.506401341	9.356296572	9.43019169	9.534722426
METTL14	10.77501669	10.84058116	10.96858941	11.04213237	10.82135603	10.64656584	10.53067305	10.58709626	10.54753989	10.40437607	10.2934318	10.20245253
METTL16	11.7711193	11.83606009	11.73669508	11.85037242	11.56794933	11.57566076	11.39741872	11.66525886	11.30641769	11.18210155	11.00898106	11.02619918
METTL17	9.610763853	9.946547796	9.860024187	9.988153563	10.14143323	9.992747298	9.938123415	9.958206677	9.957353243	9.766186847	9.770660066	9.868806931
METTL3	10.65991306	10.93336012	10.76811327	10.89266501	10.66484425	10.73613749	10.70659875	10.64995635	10.6398562	10.55882753	10.4037634	10.3436639
METTL5	9.427292341	9.081732326	9.217284577	8.849654266	8.968768108	8.753816974	8.744304756	8.385313371	8.534806932	8.490951232	8.522828899	8.380449063
MFN2	10.43900611	10.77284753	10.6425892	11.01271921	10.89917617	11.38202251	11.3799511	11.69762291	11.57002146	11.74780609	11.73345361	11.92200377
MKNK1	9.23611299	9.236866319	9.558834955	9.394371307	9.723814806	9.534747214	9.612722137	9.347907994	9.589739698	9.689095967	9.839986155	9.78011508
MKNK2	12.22659782	12.22964156	12.09272296	12.0397331	11.6643133	11.84807196	11.70818819	11.85365827	11.74167138	11.6218305	11.32026291	11.2984717
MOV10	9.625121056	9.618628126	9.531873535	9.010691627	9.501743188	9.12224516	9.329438295	8.971182083	9.150240514	9.019197359	9.179072504	9.108447975
MRPL1	10.43966518	10.07964265	10.16196397	10.01798002	9.827055598	9.794550645	9.563827477	9.844370569	9.535131007	9.492005607	9.377995437	9.356115896
MRPL10	11.43422403	11.43522958	11.3424481	11.40382274	11.19869643	11.12480838	11.10233469	10.95147773	10.930623	10.95111278	10.80800327	10.77163776
MRPL11	11.07203553	11.12180402	10.90671777	11.05274244	10.68814079	10.87304685	10.8140789	10.90641699	10.66637442	10.65478537	10.32528128	10.32978592
MRPL12	11.81077493	12.02862493	11.71687436	12.02136647	11.32846177	11.31649344	11.18370277	11.22302363	10.91901715	10.93258254	10.50831391	10.59188192
MRPL13	10.79797739	10.6575911	10.43232979	10.67136063	10.31317521	10.31122875	10.26151697	10.32312389	10.14718419	10.21439591	10.19752344	10.16676111
MRPL14	9.33634821	9.586042648	9.874946268	9.68909299	9.78236735	9.459724781	9.655293045	9.385495117	9.446226206	9.505017987	9.268223041	9.288510474
MRPL15	11.43482251	11.44135591	11.38829992	11.44952132	11.08238059	11.00856215	10.92589277	10.91519041	10.74561618	10.6268066	10.36294938	10.3248911
MRPL16	10.15226868	10.0796831	9.602880007	9.848415135	9.25778598	9.456621207	9.292135819	9.363656922	9.179073418	9.360173457	9.345909656	9.444330036
MRPL17	10.59675407	10.89590091	10.59460523	10.73532849	10.43344013	10.397689	10.31237626	10.27614374	10.23825872	10.27132442	10.22397192	10.17600647
MRPL18	11.1822099	11.24490312	10.9843952	11.14803694	10.64314232	10.77628447	10.58462346	10.77975325	10.46726213	10.45739933	10.1822442	10.16068318
MRPL19	10.78641636	10.84425628	10.77036911	10.86538545	10.78128602	10.70875657	10.59382826	10.69735251	10.47255015	10.4684202	10.09846133	10.11999156
MRPL2	10.80157943	10.8388719	10.98972119	10.89444403	10.8774015	10.51958719	10.50890778	10.3312417	10.29393051	10.34526148	10.08812427	10.01121493
MRPL20	10.31119515	10.54176902	10.06643257	10.52942191	9.937992301	10.41597275	10.30536078	10.53631659	10.31244782	10.39130384	10.15030885	10.25993513
MRPL21	10.53210424	10.51716826	10.38126235	10.5720846	10.35978887	10.34983034	10.22385763	10.4235115	10.19105233	10.11472738	9.935316145	9.953127557
MRPL22	10.14850813	10.43425685	10.40560044	10.67966642	10.32640418	10.31389837	10.1715737	10.2477666	10.07883438	10.10724257	9.876825515	9.828225482
MRPL23	8.06461628	7.996793153	7.897079463	7.975413157	7.898279614	7.697030422	7.781421233	7.42719997	7.64735422	7.499261031	7.62144943	7.472333635
MRPL24	11.06818829	10.8552366	10.93891421	10.79070204	11.10127824	10.83219343	11.01053939	10.71072081	10.96562968	10.91640006	10.9072504	10.78746559
MRPL27	9.963081893	10.10904278	9.978686496	10.14578342	9.926733545	9.846989381	9.803030128	9.938380411	9.717820389	9.887911038	9.73421215	9.747933841
MRPL3	11.08188009	11.29462207	11.25346168	11.42207213	11.20816759	11.12454146	11.04201008	11.19549217	10.95520255	10.9863644	10.85787478	10.805578
MRPL30	10.6435358	10.71216928	10.77710017	10.85184174	10.78355444	10.66938024	10.69591963	10.61894371	10.55168262	10.55993613	10.39340467	10.41395441
MRPL32	9.67633066	9.743975974	9.82245942	9.712079776	9.88185091	9.717266678	9.753013457	9.852491454	9.813134043	9.801296398	9.707093503	9.783625463
MRPL33	9.952911683	9.867737143	9.912881284	9.937075812	9.872699942	9.836078586	10.03714993	9.838527656	9.794219459	9.921478821	9.897640583	9.870704844
MRPL34	9.86039276	9.954524535	9.94166764	10.31594284	9.919954558	10.30986963	10.25101458	10.20838115	10.17115212	10.22628705	9.900877744	9.820651269
MRPL35	10.45283684	10.32270118	10.21667388	10.3342789	10.12659141	10.21825354	10.02768704	10.28020678	9.97512257	9.897472333	9.658805776	9.612129085
MRPL36	9.176056435	9.361635677	9.270619138	9.130828982	8.941593037	8.94769031	8.905327629	8.943123245	8.934887399	9.061578513	9.004171372	8.894633128
MRPL37	11.14576484	11.26123649	11.24633613	11.69533305	11.39094598	11.26837333	11.09871865	11.25199159	11.06597865	11.08096381	10.85709991	10.80202569
MRPL39	10.88890169	10.97961151	10.97453157	11.11615684	10.97674307	11.04723298	10.88355912	10.98435855	10.80570374	10.75149191	10.64765642	10.65684686
MRPL4	10.55322822	10.66604339	10.57317652	10.73355003	10.57237065	10.38588282	10.3403026	10.27222276	10.24956516	10.16335422	10.03065279	9.955962981
MRPL41	9.026249642	9.37449999	9.248873373	9.547653589	9.16170147	9.54502771	9.62482838	9.71618828	9.635022096	9.792862629	9.597345289	9.650313995
MRPL43	10.13855311	10.37477275	10.12995694	10.29714957	10.09302431	10.15616029	10.17960495	10.13356042	10.1537152	10.24899969	10.26377843	10.27826651
MRPL44	10.32351339	10.44943134	10.46724883	10.47965005	10.34302649	10.20961913	10.18308046	10.16262618	10.08944343	10.16162532	9.922402765	9.832086408
MRPL47	10.19749673	10.12753257	10.00383393	10.15326828	9.90916003	10.04747837	9.83460246	10.11186994	9.840332401	9.760663862	9.484948311	9.447446577
MRPL49	10.73929482	11.02300561	10.73784839	10.91792126	10.51083678	10.58771773	10.45422485	10.58713076	10.42940515	10.45754456	10.29605305	10.31847912
MRPL51	10.8318071	11.01491902	10.72201527	10.93028965	10.56127604	10.66107006	10.58387781	10.73494194	10.55743194	10.5925782	10.40186251	10.41915608
MRPL52	9.582232279	9.753375256	9.683500416	9.844387224	9.754175134	9.65395758	9.638611988	9.624009123	9.56735028	9.687445279	9.451966877	9.502928164
MRPL55	9.514379422	9.558322215	9.357325513	9.627496184	9.31234625	9.43847816	9.372893645	9.383098436	9.310445743	9.278783182	9.132786426	9.097654418
MRPL57	9.369790899	9.366901954	9.403498084	9.527425363	9.466760407	9.345634651	9.457112908	9.489761358	9.327234447	9.488513947	9.325993699	9.28494149
MRPL58	10.41161747	10.52106419	10.60922924	10.90342976	10.74693315	10.59078315	10.54719677	10.58116197	10.43461238	10.4607787	10.24139329	10.24411169
MRPL9	10.77861751	10.85654126	10.8784464	11.05983741	11.10796979	10.89969682	10.81580085	10.86796241	10.79836174	10.72677895	10.57311929	10.4864197
MRPS10	10.51918221	10.41681594	10.30875051	10.4057236	10.23753308	10.10733982	10.07737117	10.05008771	9.823934749	9.733411811	9.720835925	9.814985676
MRPS11	9.522192491	9.715103754	9.518258042	9.824702626	9.557530754	9.702924163	9.542019638	9.681897496	9.507967261	9.678184611	9.422290489	9.385393876
MRPS12	9.142162555	9.419007177	9.24676917	9.397788024	8.957138554	9.172498769	9.034215298	9.064392816	9.10302829	9.028102987	8.879496089	8.886743532
MRPS14	10.00480084	9.98126975	9.861695535	9.896115444	9.820778352	9.76756181	9.824634851	9.814627728	9.726933385	9.850313989	9.762035198	9.682504819
MRPS15	10.3048739	10.41578981	10.45283378	10.55838335	10.34266023	10.33220741	10.32872507	10.28506816	10.22047146	10.09334864	9.873559142	9.839617765
MRPS16	9.908233569	9.788618588	9.780308391	9.769581677	9.638300627	9.452339807	9.55739892	9.355987732	9.357605647	9.465322796	9.345525439	9.317449119
MRPS17	10.58718198	10.7090912	10.68149899	10.85052283	10.726855	10.73150303	10.79479206	10.73387341	10.72620583	10.75649999	10.7229029	10.708218
MRPS2	11.34716985	11.49210388	11.36951757	11.37157719	11.22570004	11.07635467	10.97522964	11.04372813	10.91250859	10.87582221	10.76221025	10.72815684
MRPS21	10.32569753	10.31865191	10.41049243	10.46787785	10.35519199	10.41594251	10.46170054	10.45033554	10.40771812	10.51114555	10.24989333	10.29484986
MRPS23	10.76841931	11.10159741	10.99216342	11.34411853	11.11479502	11.04606456	11.11415113	10.93139741	11.06881837	11.09689224	10.75665007	10.54998215
MRPS25	10.19724638	10.38864714	10.21498261	10.2748464	10.0023296	10.03516838	9.993405683	10.12681139	10.03835867	10.12774966	10.01628425	9.996157813
MRPS27	11.02095799	10.89823294	10.77092159	10.82019596	10.39264878	10.40413517	10.21605311	10.2280552	10.02533688	9.978270711	9.640009874	9.626868588
MRPS30	11.09505885	11.10614199	11.11026383	10.99101355	10.97539332	10.63183839	10.49162099	10.49147359	10.37152679	10.24119261	10.1071766	9.967276348
MRPS34	9.709330355	9.932575198	9.492563563	9.79587743	9.606104681	9.591532744	9.528552259	9.543312887	9.497755847	9.556205687	9.520161174	9.534681052
MRPS35	10.63772453	10.66062752	10.61043913	10.58398275	10.37854824	10.20879068	10.11279309	10.19302416	10.01356178	10.00730052	9.821906273	9.844944379
MRPS5	11.61424262	11.62895597	11.61243819	11.62200498	11.53188488	11.4179637	11.39709675	11.42290447	11.31919259	11.22123186	11.14905514	11.14864909
MRPS6	9.327475082	9.686340905	9.448407858	9.789655437	9.451597668	9.631452948	9.616683341	9.649820557	9.562611567	9.956895962	10.12906038	10.26358532
MRPS7	11.05653608	11.33545207	11.0253598	11.37174782	10.99061975	11.01015176	10.87356152	11.03645786	10.85277241	10.86170824	10.57281303	10.58082826
MRPS9	11.06851552	10.8835106	11.14067562	11.07912619	11.21050294	10.72411279	10.60867205	10.5180882	10.41345303	10.35059094	10.24120823	10.03023827
MRRF	9.816170405	9.848360116	10.05233717	9.827263614	10.26362059	9.815540246	10.03305528	9.900391923	9.915977958	9.810414936	9.820053493	9.813706474
MTFMT	9.168309326	9.123155381	8.959869114	8.904185836	8.902973887	9.027800694	9.045338273	9.007355697	9.039320211	8.984040023	9.011497597	9.0811022
MTG1	9.477099194	9.311602374	9.416699346	9.363353283	9.467294503	9.042448375	9.155720391	8.946317627	8.955412041	8.807768247	8.829928059	8.823373922
MTG2	9.189354657	9.295672894	9.175153242	9.280563184	9.197420368	9.208048379	9.232177474	9.106757435	9.334480467	9.259133892	9.261456467	9.262660879
MTIF2	11.05447936	10.9386382	10.93931994	10.9022678	10.91039646	10.82483476	10.77520604	10.64878392	10.61791489	10.49167873	10.49136202	10.38619258
MTIF3	9.254777417	9.009471129	8.945672229	8.938237975	8.945492903	8.953840596	9.028212991	8.998861466	9.016580938	9.056010776	9.095797718	9.119738729
MTOR	11.99326926	11.84699568	12.02243931	12.02067445	12.1612342	12.16112335	12.10949383	12.20930121	12.26296364	12.05172454	12.12461577	12.03649155
MTRF1	8.996371774	8.788712512	8.832951594	8.709352435	8.823732782	8.534283593	8.609345159	8.548381423	8.606619221	8.707979832	8.634764558	8.571286451
NANOS1	8.232575324	8.563801791	8.1457383	7.784083378	7.598935169	7.918200284	7.878181397	8.013595613	8.029886918	8.293034091	8.836772537	9.124121781
NANOS2	6.316446186	6.377102024	6.316596553	6.263344712	6.346563459	6.474850647	6.396615204	6.430547633	6.641276231	6.533718073	6.600629774	6.470692975
NANOS3	6.525947743	6.521328788	6.587557352	6.631546243	6.760296776	6.836712724	6.958558351	6.87707033	6.956099782	6.94014477	7.107868234	7.120676362
NARS2	9.504099245	9.408411722	9.337732117	9.360909784	9.336359761	9.231549887	9.249063947	9.183329982	9.065565168	9.259394777	9.215575367	9.123169304
NAT10	12.02680836	11.90481145	11.52049774	11.46272562	11.14457547	10.73778375	10.58492273	10.55275648	10.38171292	10.15438937	9.973780364	9.956148421
NCBP1	12.57295954	12.64579136	12.51316653	12.67739553	12.28233682	12.40343152	12.18383191	12.34443851	12.08477201	11.97923241	11.65143644	11.65808766
NCBP2	11.045951	11.63941614	11.49019451	11.77648344	11.24360639	11.61265136	11.5285876	11.61778236	11.46975386	11.36169787	11.1500009	11.18523034
NCK1	10.02223265	10.20190313	10.18148607	10.19047946	10.08558744	10.12417371	10.0916544	10.14939455	10.0965272	10.1671986	10.08661535	10.11653097
NCK2	10.16751007	10.38012502	10.92747647	11.0622145	11.12615769	10.9943034	11.03411645	10.96140062	11.11868208	11.25428278	11.45575137	11.3843443
NCL	16.32030013	16.23275393	16.03560945	16.08932985	15.61844149	15.28220183	14.88105621	15.06588697	14.65575512	14.40614607	14.20866497	14.11537703
NDUFA7	11.5362449	11.49028939	11.36168538	11.2520363	11.23535554	11.16039945	11.36070627	11.18067983	11.1853079	11.32758679	11.12361724	11.21244121
NEMF	11.53314777	11.51769981	11.39431599	11.43887925	11.35467908	11.36738252	11.11073373	11.25169634	11.15581393	10.96855338	10.90317408	10.90237503
NGDN	10.39017338	10.49903278	10.31555063	10.70611708	10.55631235	10.43618359	10.18802451	10.36722396	10.17560827	10.1788861	9.849132744	9.83754465
NGRN	10.19436924	10.05561649	9.820550435	9.928338911	9.842461506	9.683774946	9.708963852	9.724631712	9.762352803	10.01485329	10.00913893	10.10166134
NIBAN1	10.20355671	8.05522916	7.536887194	7.111155745	7.131851487	7.07696075	7.352047027	6.968669441	7.159279421	7.838545309	8.789873561	9.235691903
NKX2-2	6.493874441	6.923887731	8.941022817	9.683441186	10.75508584	10.76953442	11.36805083	11.36527257	11.97743118	12.4030763	12.38411674	12.35847709
NOA1	10.50648175	10.62830221	10.54494492	10.46050719	10.26682941	10.05553114	9.885515856	10.03385195	9.835327946	9.736124652	9.613987092	9.605259586
NOD1	6.948438953	6.805860906	7.123723103	6.954969924	7.138043349	7.135788208	7.433183205	7.18384606	7.637840899	8.193973451	8.729977593	8.818017251
NOD2	8.047494454	7.539791689	7.165773738	6.890709494	6.932020064	6.927952978	6.917849455	6.726399668	7.079347933	7.097958824	7.154876091	7.104369088
NPLOC4	12.39423499	12.50069212	12.33630716	12.64424592	12.30883067	12.44939157	12.19890579	12.45169383	12.16427921	12.10321891	11.86931597	11.93172034
NSUN3	8.977260883	8.656306048	8.473755262	8.793000375	8.598152051	8.778850631	8.765144873	8.9074872	8.954909099	8.931801937	9.167840993	9.159656019
NSUN5	9.479748393	9.823555165	9.587261248	9.781540489	9.492901904	9.286986675	9.214636778	9.186254523	8.992777936	8.872772821	8.589282022	8.613718886
NUFIP1	10.77251429	10.68376457	10.61014941	10.61201085	10.30262179	10.15794085	10.02842911	10.06185844	9.881443479	9.778252374	9.599910997	9.545141865
OGFOD1	11.22896692	11.02828056	10.45226578	10.52007075	10.11071406	9.976930948	9.888520456	9.894542454	9.836460189	9.924386911	10.12327005	10.20698957
OLIG2	6.620465921	10.15608584	12.25691494	12.93067269	12.92598804	12.34651132	12.13054756	11.27812086	10.69285633	9.530436642	10.64636276	10.79919353
OPTN	10.42263079	8.296430976	8.561721078	8.044171193	8.763047447	8.701228866	9.10600678	8.670305342	9.076788343	9.09307971	9.21590151	9.159528806
OS9	9.909440089	9.945795225	10.40440166	10.53486907	11.18240177	11.16118607	11.50771815	11.47047609	11.81807474	12.03188	12.27291628	12.41997034
PAIP1	11.27642771	11.21575389	11.41981133	11.38042434	11.66672567	11.71111126	11.69736084	11.81838235	11.84542106	11.83933814	11.83102158	11.77629978
PAIP2	12.17788533	12.35904934	12.49531058	12.2055152	12.29686033	12.39001778	12.4165328	12.3030318	12.46066666	12.41321529	12.40952712	12.31508976
PARP16	9.262969891	9.216987389	9.215772144	9.321737093	9.403706712	9.079647818	8.996039657	8.765218213	8.820853561	8.763455875	8.549499932	8.451522277
PARS2	9.095662927	9.253216287	9.452297454	9.329533159	9.431782378	9.174122915	9.210053635	8.979619979	8.970849006	8.922890829	8.904612743	8.706349837
PATL2	7.79451855	6.984701933	6.77638267	6.422556948	6.574039422	6.520929613	6.549825922	6.263344712	6.475218406	6.316436481	6.319352075	6.368197288
PAX6	7.306655869	12.18250858	11.29401625	10.37875096	9.885261807	9.193858519	8.668101533	8.470060716	7.830860186	7.366817075	7.1247011	6.944031748
PCIF1	10.62951558	10.87144896	10.93150177	11.095491	11.04021272	10.94890983	11.17914683	11.1202997	11.24707556	11.32416219	11.37034066	11.2828554
PDCL	11.1320393	10.9876769	11.04621664	10.87801071	11.03987265	11.28568824	11.21615818	11.24104575	11.18164695	11.15824661	11.10064212	10.97198512
PDIA6	13.33959196	13.44293459	12.78024942	13.20769979	12.60139569	13.26084291	13.03656865	13.09676714	13.05284775	13.30750458	13.04402693	12.96564761
PER1	10.51787198	10.10452887	10.20116742	10.07319655	10.37097437	10.22162196	10.39415647	10.13225194	10.363675	10.36451709	10.42407163	10.34553991
PER2	7.421907989	7.35496931	7.683908916	7.570917157	8.331383175	7.859638826	8.613477522	8.425492315	9.070322023	9.129963135	9.3551403	9.296756758
PHB2	13.12755938	13.24068593	13.0877321	13.29250814	12.85150896	12.74426681	12.59571408	12.65158858	12.37669727	12.30425741	12.01053387	11.94632774
PINK1	9.04950359	9.548173707	9.818812234	9.635890383	10.18350792	10.32313099	10.58868397	10.3957756	10.83527398	10.91755263	11.2955984	11.28550377
PIWIL2	7.860184373	6.991780081	6.908683804	6.745197159	6.714138858	6.750923111	6.689415555	6.747829791	6.689634112	6.539595094	6.609839042	6.562757749
PIWIL4	6.728496471	6.898529554	6.881195629	7.184884942	7.06184468	6.95615787	6.799115082	6.75207448	6.630836401	6.688093275	6.682277398	6.560456316
PJVK	6.557857593	6.421488911	6.473637098	6.57986003	6.550358709	6.531315175	6.571675594	6.579032617	6.626498594	6.599753571	6.667313341	6.577298023
PKM	16.07245775	16.01250433	15.72533383	15.7489612	15.36995902	15.37679522	15.00164453	15.02198719	14.89471293	15.24397555	14.98899004	15.18929766
PLD1	7.604669107	7.732743739	7.987626233	7.613513888	8.071658905	7.874754324	8.172979064	8.043173234	8.467425136	9.069015211	10.28495205	10.30593261
PLXNB2	12.30854483	12.55024347	12.60923936	12.4418469	12.54088086	12.55111541	12.69471422	12.70698177	13.02760687	13.28213796	13.67717411	13.64632661
POLDIP3	12.4800596	12.71298802	12.68485329	12.79660152	12.58676261	12.56122126	12.52805441	12.52688337	12.48896247	12.45854901	12.36509874	12.35727868
PRKDC	11.16226366	10.88568931	11.03440377	10.46167454	10.83717321	10.38729231	10.24319763	10.09034058	10.17915644	9.750342829	9.803565859	9.620037432
PRKN	7.097956495	6.94736908	7.144826581	7.006174229	7.525371675	7.394985661	7.97205148	7.637118308	7.882508359	7.912211786	8.058128164	8.109772172
PRR16	6.595371973	6.454834151	6.42522825	6.390404044	6.532291906	6.602515538	6.76973081	6.603083983	6.700815825	6.873555369	6.867626529	7.05302869
PSTK	9.806152909	9.607752489	9.717963492	9.581808758	9.253686906	9.330836817	9.375641062	9.119958232	9.067123813	9.113562947	9.150319764	9.083808949
PTAFR	6.263344712	6.37523277	6.398365999	6.368552688	6.521238669	6.391934275	6.451075594	6.317489925	6.37415125	6.35520932	6.318722233	6.31650691
PTCD3	12.22363481	12.28431893	11.93340415	12.28577422	11.69761037	11.84770984	11.48442649	11.72162655	11.37861364	11.23234054	10.89060445	10.84817366
PTPN1	10.99195391	11.46639194	11.23007104	11.62082378	11.4763188	11.97346562	11.97186891	12.18518677	12.0786205	12.02581939	11.66316107	11.67142897
PTPN2	10.64198088	10.49799199	10.31618868	10.51588986	10.18017907	10.23443089	9.991708867	10.2746242	10.00761999	10.00473695	9.777841246	9.856171369
PUM1	12.43836338	12.56730514	12.67242538	12.63075907	12.64648993	12.40028926	12.34381713	12.28789348	12.359406	12.19020662	12.27857369	12.16778316
PUM2	13.13031641	13.12616042	13.28045321	13.22203444	13.12425036	13.02057947	12.93593021	13.07094704	12.94504402	12.80587333	12.81563542	12.70485182
PUM3	12.3030847	12.43160049	12.03248827	12.16029086	11.61159255	11.63288055	11.43004711	11.54924782	11.17620872	11.00159857	10.65843582	10.6563097
PUS7	11.24187243	11.39674797	11.36875791	11.2364505	11.02697243	10.65396934	10.63884725	10.62288982	10.33329936	10.28467938	10.12352607	10.09834646
PYM1	10.27610904	10.28727016	10.20172255	10.33584495	10.11013774	10.09856837	10.14838299	10.1090177	10.048842	10.0028128	9.911504165	9.835301157
QRSL1	9.545558505	9.482591432	9.342109341	9.505424348	9.209362634	9.161914633	9.019408623	9.172554384	8.911242051	8.71277069	8.532147381	8.665212497
RACK1	15.99474673	16.02728729	16.06283869	15.93330312	15.9044775	15.57510109	15.56133469	15.16610565	15.05027499	14.91786109	14.56330095	14.38881243
RARS2	10.72642027	10.78093816	10.58838656	10.67198645	10.55985633	10.47698895	10.36262566	10.44509376	10.32422535	10.27939813	10.21941272	10.14597133
RBM24	8.021940828	8.395535895	8.105729887	7.908783899	7.987805344	8.285591837	8.072181409	7.935457677	8.077018297	8.375180311	8.781308354	8.909408875
RBM4	9.879243294	9.739495884	9.894878567	10.26371261	10.25084355	10.34852329	10.39707782	10.56736463	10.58842844	10.56012751	10.30559291	10.26834901
RETREG1	8.982781132	8.113472547	8.332632884	8.169247226	8.548864784	8.49896481	8.794522164	8.638707981	8.887595373	8.982779143	9.464253258	9.981589464
RGS2	8.068236645	8.27684642	8.010870395	7.936851384	8.004226094	8.099375599	9.019524184	9.074634615	10.04208367	10.89251991	11.78468943	12.01250909
RHBDD1	9.89463659	9.261471258	9.350672923	9.428248887	9.987202135	9.445465361	9.515118878	9.352682749	9.45143316	9.178778805	9.009141897	8.840381833
RIDA	10.26053319	10.07772299	9.868744542	9.5155678	9.439190372	9.264042685	9.423552758	9.025509745	9.220386071	9.196016857	9.283371598	9.175065291
RIPK2	9.166679977	8.755362214	8.563139137	8.323115263	8.454368389	8.214032521	8.319674137	8.197073388	8.14403245	8.213512228	8.195676133	8.298536699
RMND1	9.29015536	9.241927016	9.25493553	9.163237153	9.234136139	9.051074272	9.204874319	8.912210618	9.131427896	8.990177449	8.980362767	8.997392874
RNF121	9.878113206	9.928814039	9.926347651	10.05652148	9.954892346	10.05999743	10.07247065	10.14706016	10.05372499	10.20650963	10.01312183	9.968542042
RNF126	10.7911587	11.05863699	10.87729093	11.01853953	10.85124899	10.73883865	10.65113894	10.70094334	10.53882709	10.59153097	10.43348755	10.53028546
RNF139	10.34745278	9.981623507	10.17122771	10.18652101	10.15179773	10.27087583	10.14960533	10.38201307	10.35851777	10.32155948	10.50359698	10.49835968
RNF41	10.52267694	10.61817269	10.50237848	10.58694907	10.40967323	10.67354266	10.64307374	10.76966276	10.67704343	10.75437872	10.88204072	10.8830233
ROCK1	11.88298618	11.27582872	11.28688	11.08458604	11.27497998	11.2640778	11.15178522	11.32382569	11.21199902	10.94914488	10.94536689	10.78531852
ROCK2	12.4710319	11.79695715	11.90925645	11.80050607	11.93692563	11.71277203	11.69146177	11.64794979	11.64949681	11.46066343	11.50050039	11.36862137
RPL11	14.00652224	13.98329018	14.02529328	14.01334184	13.87317481	13.58253689	13.53452855	13.28480525	13.3800749	13.25886081	12.97888532	12.83850865
RPL13	14.90134179	14.85987224	14.88616759	14.72260269	14.63740431	14.30328032	14.17792749	13.86211534	13.75297502	13.73799175	13.4521591	13.39286921
