	AARS2	AARSD1	ABCA7	ABCE1	ABCF1	ABTB1	ACO1	ADRB2	AGO1	AGO2	AGO3	AGO4	AIMP1	AIMP2	AKT1	AKT2	ALKBH1	AMBRA1	AMFR	ANG	APOD	APP	ATF3	ATF4	ATF6	ATG13	ATG14	ATG5	AUP1	BAG3	BAG5	BAK1	BARHL2	BAX	BCAP31	BCL3	BECN1	BFAR	BHLHA15	BNIP3	BOK	BTG2	CALCOCO2	CALR	CALR3	CANX	CAPRIN1	CAPRIN2	CARS2	CASC3	CCND1	CDC37	CDK4	CDKAL1	CELF1	CHCHD1	CIRBP	CLGN	CNBP	CNOT1	CNOT10	CNOT11	CNOT2	CNOT3	CNOT6	CNOT7	CNOT8	CNOT9	COA3	COPS5	CPEB1	CPEB2	CPEB3	CPEB4	CREB3	CREBRF	CTIF	CTTN	CYFIP1	DALRD3	DAPK1	DAPK3	DARS2	DDIT3	DDRGK1	DDX25	DDX6	DENR	DERL1	DERL2	DERL3	DHFR	DHX29	DHX33	DHX36	DHX9	DNAJC1	DNAJC3	DND1	DPH1	DPH2	DPH3	DPH5	DPH6	DPH7	DRG1	DRG2	EARS2	EDEM1	EDEM2	EEF2	EEFSEC	EFL1	EGFR	EIF1	EIF5	EIF6	ELAVL1	ENC1	EP300	ERBB2	ERLEC1	ERMP1	ERN1	ERN2	ETF1	FAF2	FARS2	FARSA	FARSB	FASTKD2	FASTKD3	FBXO7	FBXW7	FICD	FMR1	FOXO3	FTO	FTSJ1	FXR1	FXR2	GATB	GATC	GCN1	GEMIN5	GFM1	GFM2	GGT1	GGT5	GGT7	GIGYF2	GLE1	GRB7	GRM5	GSPT1	GSPT2	GTPBP1	GTPBP2	GUF1	HABP4	HARS2	HDAC6	HERPUD1	HERPUD2	HNRNPD	HNRNPR	HSPA5	HSPA8	HSPB8	HTRA2	HTT	HUWE1	IARS2	IGFBP5	IGHMBP2	ILF3	IMPACT	IREB2	IRX3	ISG15	ITGA2	JMJD4	KBTBD8	KHDRBS1	KHSRP	KLHL25	KRT17	LAMP2	LARP1	LARP4	LARP6	LARS2	LGALS8	LRPPRC	LRSAM1	LTN1	MAGOH	MALSU1	MAPK1	MAPK3	MAPKAPK5	MARS1	MARS2	MCTS1	METTL14	METTL16	METTL17	METTL3	METTL5	MFN2	MKNK1	MKNK2	MOV10	MRPL1	MRPL10	MRPL11	MRPL12	MRPL13	MRPL14	MRPL15	MRPL16	MRPL17	MRPL18	MRPL19	MRPL2	MRPL20	MRPL21	MRPL22	MRPL23	MRPL24	MRPL27	MRPL3	MRPL30	MRPL32	MRPL33	MRPL34	MRPL35	MRPL36	MRPL37	MRPL39	MRPL4	MRPL41	MRPL43	MRPL44	MRPL47	MRPL49	MRPL51	MRPL52	MRPL55	MRPL57	MRPL58	MRPL9	MRPS10	MRPS11	MRPS12	MRPS14	MRPS15	MRPS16	MRPS17	MRPS2	MRPS21	MRPS23	MRPS25	MRPS27	MRPS30	MRPS34	MRPS35	MRPS5	MRPS6	MRPS7	MRPS9	MRRF	MTFMT	MTG1	MTG2	MTIF2	MTIF3	MTOR	MTRF1	NANOS1	NANOS2	NANOS3	NARS2	NAT10	NCBP1	NCBP2	NCK1	NCK2	NCL	NDUFA7	NEMF	NGDN	NGRN	NIBAN1	NKX2-2	NOA1	NOD1	NOD2	NPLOC4	NSUN3	NSUN5	NUFIP1	OGFOD1	OLIG2	OPTN	OS9	PAIP1	PAIP2	PARP16	PARS2	PATL2	PAX6	PCIF1	PDCL	PDIA6	PER1	PER2	PHB2	PINK1	PIWIL2	PIWIL4	PJVK	PKM	PLD1	PLXNB2	POLDIP3	PRKDC	PRKN	PRR16	PSTK	PTAFR	PTCD3	PTPN1	PTPN2	PUM1	PUM2	PUM3	PUS7	PYM1	QRSL1	RACK1	RARS2	RBM24	RBM4	RETREG1	RGS2	RHBDD1	RIDA	RIPK2	RMND1	RNF121	RNF126	RNF139	RNF41	ROCK1	ROCK2	RPL11	RPL13	RPL15	RPL19	RPL22	RPL23	RPL24	RPL26	RPL28	RPL29	RPL3	RPL30	RPL32	RPL34	RPL35	RPL36	RPL37	RPL38	RPL4	RPL6	RPL7	RPL8	RPLP0	RPLP1	RPLP2	RPS11	RPS13	RPS14	RPS15	RPS16	RPS17	RPS18	RPS19	RPS2	RPS21	RPS28	RPS5	RPS6	RPS7	RPS8	RPS9	RPUSD3	RPUSD4	RWDD1	SARNP	SARS2	SECISBP2	SELENOS	SEPSECS	SERP1	SERP2	SESN2	SHFL	SHMT1	SHMT2	SMURF1	SOX4	SPTLC1	SPTLC2	SQSTM1	SRBD1	SREBF1	SRP9	ST13	STAT3	STBD1	STING1	STUB1	SVIP	SYNCRIP	SYVN1	TACO1	TARBP2	TARDBP	TARS2	TBK1	TBL2	TCOF1	TEX264	THBS1	TIA1	TIGAR	TMA7	TMED2	TMEM129	TMEM33	TMTC4	TOB1	TOMM7	TPR	TRAP1	TRIM71	TRUB2	TSC1	TSFM	TSPO	TUFM	TYMS	UBA5	UBA52	UBAC2	UBQLN1	UCN	UFC1	UFD1	UFL1	UFM1	UHMK1	UNK	UPF1	UQCC1	UQCC2	USP16	USP30	VAPB	VARS2	VCP	VDAC1	VIM	WARS2	WDFY3	WDR81	WFS1	WIPI2	XBP1	XRN1	YARS2	YBX2	YOD1	YTHDF1	YTHDF2	YTHDF3	ZAR1	ZCCHC4	ZFP36
AARS2	1.0	0.03448275862068965	0.0	0.0	0.04597701149425287	0.0	0.011494252873563218	0.0	0.0	0.0	0.0	0.0	0.09195402298850575	0.0	0.0	0.011494252873563218	0.03448275862068965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011494252873563218	0.0	0.0	0.0	0.017241379310344824	0.04022988505747127	0.0	0.022988505747126436	0.0	0.0	0.0	0.0	0.017241379310344824	0.0	0.005747126436781609	0.0	0.005747126436781609	0.005747126436781609	0.0	0.0	0.0	0.022988505747126436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9655172413793104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017241379310344824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028735632183908046	0.0	0.0	0.05747126436781609	0.0	0.0	0.0	0.0	0.14367816091954028	0.0	0.0	0.0	0.9655172413793104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011494252873563218	0.0	0.0	0.0	0.0862068965517242	0.06321839080459771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04597701149425287	0.0	0.0	0.011494252873563218	0.0	0.0	0.0	0.0	0.0	0.03448275862068965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03448275862068965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045977011494252894	0.0	0.0	0.0	0.0	0.011494252873563218	0.0	0.0	0.0	0.005747126436781609	0.9540229885057471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6781609195402298	0.0	0.0	0.04022988505747127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9597701149425287	0.0	0.0	0.16666666666666669	0.0	0.0	0.2758620689655172	0.0	0.0	0.0	0.0	0.8793103448275862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028735632183908046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.764367816091954	0.011494252873563218	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.022988505747126436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011494252873563218	0.03448275862068965	0.0	0.05172413793103448	0.0	0.0	0.9655172413793104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.05172413793103448	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.7873563218390804	0.9655172413793104	0.05172413793103448	0.9540229885057471	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.9137931034482759	0.9655172413793104	0.9655172413793104	0.9655172413793104	0.0	0.7068965517241379	0.0	0.0	0.028735632183908046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8505747126436781	0.0	0.0	0.0	0.0	0.0	0.0	0.9482758620689655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011494252873563218	0.0	0.0	0.4712643678160919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011494252873563218	0.9195402298850575	0.0	0.0	0.9540229885057471	0.0	0.022988505747126436	0.0	0.0	0.9252873563218391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AARSD1	0.03448275862068965	1.0	0.0	0.0	0.16666666666666669	0.0	0.8160919540229885	0.0	0.0	0.022988505747126436	0.0	0.0	0.6091954022988507	0.022988505747126436	0.0	0.8103448275862069	0.7988505747126436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022988505747126436	0.0	0.0	0.0	0.0	0.0	0.028735632183908046	0.0	0.0	0.0	0.0	0.07471264367816097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05747126436781609	0.0	0.0	0.017241379310344824	0.11494252873563218	0.6206896551724139	0.017241379310344824	0.9080459770114943	0.022988505747126436	0.0747126436781609	0.0	0.0	0.1666666666666666	0.0	0.7931034482758621	0.0	0.005747126436781609	0.07471264367816093	0.0	0.0	0.0	0.10919540229885058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022988505747126436	0.0	0.0	0.0	0.11494252873563218	0.022988505747126436	0.0	0.0	0.022988505747126436	0.0	0.0	0.0	0.8390804597701149	0.022988505747126436	0.0	0.6954022988505744	0.0	0.017241379310344824	0.022988505747126436	0.022988505747126436	0.022988505747126436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022988505747126436	0.022988505747126436	0.0	0.0	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022988505747126436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022988505747126436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022988505747126436	0.0	0.0	0.0	0.0	0.7471264367816091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022988505747126436	0.0	0.0	0.0	0.0	0.017241379310344824	0.0	0.0	0.0	0.0	0.0	0.9367816091954023	0.0	0.0	0.8218390804597702	0.0	0.0	0.0	0.0	0.0	0.9597701149425287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022988505747126436	0.0	0.0	0.0	0.0	0.0	0.017241379310344824	0.0	0.9597701149425287	0.022988505747126436	0.0	0.022988505747126436	0.0	0.0	0.0	0.011494252873563218	0.0	0.0	0.0	0.022988505747126436	0.005747126436781609	0.0	0.0	0.011494252873563218	0.0	0.0	0.011494252873563218	0.05172413793103448	0.011494252873563218	0.0	0.022988505747126436	0.017241379310344824	0.0	0.0	0.0	0.06321839080459775	0.2873563218390804	0.0	0.0	0.0	0.022988505747126436	0.0	0.017241379310344824	0.017241379310344824	0.3045977011494253	0.0	0.0	0.9482758620689655	0.022988505747126436	0.0	0.0	0.017241379310344824	0.022988505747126436	0.0	0.017241379310344824	0.017241379310344824	0.0	0.0	0.0	0.0	0.17241379310344834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05747126436781609	0.0	0.022988505747126436	0.7068965517241379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022988505747126436	0.0	0.0	0.0	0.0	0.0	0.0	0.017241379310344824	0.0	0.0	0.0	0.005747126436781609	0.0	0.0	0.022988505747126436	0.0	0.37356321839080475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21839080459770124	0.8333333333333334	0.0	0.4655172413793106	0.0	0.0	0.0	0.0	0.0	0.07471264367816093	0.0	0.0	0.017241379310344824	0.0	0.0	0.0	0.0	0.24712643678160923	0.0	0.0	0.0	0.0	0.0	0.022988505747126436	0.0	0.005747126436781609	0.8390804597701149	0.9540229885057471	0.0	0.017241379310344824	0.028735632183908046	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4540229885057473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9195402298850575	0.011494252873563218	0.0	0.0	0.0	0.0	0.0	0.022988505747126436	0.0	0.0	0.0	0.0	0.05747126436781609	0.0	0.0	0.0	0.0	0.29310344827586193	0.0	0.022988505747126436	0.4080459770114945	0.022988505747126436	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.10919540229885058	0.0	0.0	0.0	0.0	0.0	0.0	0.017241379310344824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022988505747126436	0.0	0.011494252873563218	0.022988505747126436	0.022988505747126436	0.0	0.0	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09195402298850577	0.017241379310344824	0.0	0.0	0.0	0.21839080459770108	0.022988505747126436	0.0	0.08620689655172414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011494252873563218	0.0	0.022988505747126436	0.0	0.0	0.0	0.022988505747126436	0.0	0.0	0.0	0.0	0.0	0.0	0.7471264367816092	0.0	0.0	0.005747126436781609	0.0	0.0	0.022988505747126436	0.017241379310344824	0.022988505747126436	0.0	0.0	0.0
ABCA7	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9942528735632183	0.0	0.0	0.9942528735632183	0.0	0.0	0.005747126436781609	0.896551724137931	0.0	0.0	0.9827586206896551	0.0	0.0	0.9885057471264368	0.5057471264367817	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.896551724137931	0.0	0.0	0.0	0.0	0.9942528735632183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9942528735632183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.896551724137931	0.9770114942528736	0.9942528735632183	0.9942528735632183	0.0	0.9942528735632183	0.0	0.0	0.0	0.0	0.0	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028735632183908046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9885057471264368	0.0	0.9942528735632183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4540229885057471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9310344827586207	0.0	0.14367816091954022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.9942528735632183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005747126436781609	0.0	0.0	0.005747126436781609	0.9942528735632183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9885057471264368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9942528735632183	0.9827586206896551	0.0	0.0	0.0	0.0	0.0	0.9482758620689655	0.0	0.0	0.0	0.9942528735632183	0.0	0.9942528735632183	0.0	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.9942528735632183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9942528735632183	0.0	0.0	0.0	0.0	0.9942528735632183	0.9942528735632183	0.0	0.0	0.017241379310344824	0.0	0.0	0.0	0.0	0.4367816091954024	0.0	0.0	0.0	0.0	0.0	0.011494252873563218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2758620689655172	0.0	0.9712643678160919	0.0	0.0	0.0	0.0	0.01724137931034482	0.9942528735632183	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9942528735632183	0.0	0.0	0.0	0.0	0.0	0.0	0.9885057471264368	0.0	0.0	0.0	0.9942528735632183	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18965517241379315	0.0	0.0	0.0	0.0	0.0	0.0
ABCE1	0.0	0.0	0.0	1.0	0.028735632183908046	0.0	0.0	0.0	0.0	0.770114942528735	0.0	0.0	0.005747126436781609	0.028735632183908046	0.0	0.0	0.1206896551724138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028735632183908046	0.0	0.0	0.0	0.9597701149425287	0.0	0.028735632183908046	0.0	0.0	0.0	0.0	0.06896551724137935	0.0	0.6436781609195401	0.0	0.0	0.0	0.0	0.0	0.028735632183908046	0.0	0.7183908045977012	0.0	0.03448275862068965	0.011494252873563218	0.0	0.0	0.05172413793103448	0.022988505747126436	0.0	0.0	0.04597701149425287	0.9712643678160919	0.0	0.9712643678160919	0.9597701149425287	0.0	0.0	0.0	0.0	0.028735632183908046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028735632183908046	0.0	0.0	0.0	0.04022988505747127	0.028735632183908046	0.005747126436781609	0.0	0.028735632183908046	0.0	0.0	0.0	0.06896551724137932	0.028735632183908046	0.0	0.12068965517241381	0.0	0.0	0.028735632183908046	0.028735632183908046	0.8103448275862067	0.9712643678160919	0.0	0.0	0.0	0.0	0.0	0.0	0.028735632183908046	0.04022988505747129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9712643678160919	0.0	0.0	0.028735632183908046	0.9712643678160919	0.9597701149425287	0.9712643678160919	0.0	0.0	0.0	0.9712643678160919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8793103448275862	0.9080459770114943	0.9712643678160919	0.9597701149425287	0.0	0.0	0.0	0.0	0.028735632183908046	0.2873563218390805	0.0	0.5344827586206895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028735632183908046	0.0	0.0	0.9367816091954023	0.0	0.0	0.0	0.9540229885057471	0.005747126436781609	0.0	0.0	0.0	0.9712643678160919	0.0	0.0	0.0	0.0	0.0	0.9712643678160919	0.0	0.0	0.0	0.0	0.0	0.8103448275862069	0.9712643678160919	0.0	0.0	0.0	0.804597701149425	0.0	0.9712643678160919	0.028735632183908046	0.9712643678160919	0.8850574712643678	0.0	0.0	0.0	0.005747126436781609	0.0	0.0	0.04022988505747127	0.0	0.028735632183908046	0.0	0.0	0.0	0.36206896551724155	0.0	0.9712643678160919	0.9252873563218391	0.028735632183908046	0.6724137931034483	0.0	0.0	0.9137931034482759	0.0	0.0	0.6149425287356324	0.028735632183908046	0.0	0.0	0.028735632183908046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028735632183908046	0.0	0.0	0.0	0.0	0.0	0.0	0.005747126436781609	0.028735632183908046	0.0	0.005747126436781609	0.0	0.028735632183908046	0.0	0.0	0.0	0.9712643678160919	0.0	0.0	0.0	0.0	0.005747126436781609	0.0	0.9655172413793104	0.0	0.0	0.0	0.9712643678160919	0.005747126436781609	0.0	0.9712643678160919	0.7471264367816088	0.0	0.028735632183908046	0.0	0.0	0.0	0.0	0.0	0.07471264367816093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9712643678160919	0.028735632183908046	0.0	0.0	0.0	0.9712643678160919	0.0	0.9655172413793104	0.0	0.0	0.0	0.0	0.9655172413793104	0.0	0.0	0.028735632183908046	0.0	0.04597701149425287	0.9712643678160919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5804597701149427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005747126436781609	0.0	0.0	0.0	0.0	0.10919540229885058	0.0	0.9425287356321839	0.0	0.0	0.9712643678160919	0.9080459770114943	0.028735632183908046	0.9137931034482759	0.0	0.9712643678160919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9022988505747126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9540229885057471	0.028735632183908046	0.028735632183908046	0.028735632183908046	0.0	0.0	0.0	0.0	0.0	0.0	0.01724137931034482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9137931034482759	0.0	0.0	0.0	0.0	0.0	0.03448275862068965	0.0	0.0	0.028735632183908046	0.028735632183908046	0.9597701149425287	0.0	0.0	0.48850574712643696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8448275862068966	0.9712643678160919	0.04022988505747127	0.0	0.0	0.0	0.005747126436781609	0.06896551724137931	0.022988505747126436	0.028735632183908046	0.0	0.0	0.0	0.9022988505747126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9712643678160919	0.0	0.0	0.03448275862068965	0.0	0.0	0.0	0.028735632183908046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5574712643678159	0.0	0.0	0.14942528735632188	0.0	0.028735632183908046	0.0	0.21839080459770116	0.0
