gene_id	0	1	2	4	5	6	7	8	9	10	11	12	13	14	15
BAG3	9.745052485	9.904320717	9.826805255	10.29018014	10.31791372	10.38049721	10.26892152	10.26808421	10.15956624	10.44561793	10.47673748	10.30865839	10.41645026	10.30844624	10.31073402
BAG5	11.08577225	11.21594965	11.15365023	11.171736	11.14338549	11.10091406	11.06965816	10.97900635	11.16925753	11.14561179	11.04380454	11.14798431	11.02239729	11.00628862	11.03319754
BAK1	10.62373067	10.17636057	10.19836553	10.10774664	10.07895848	10.08241032	9.999107913	9.900053369	9.649922311	9.952277437	9.91519692	9.838871367	9.872837849	9.843301038	9.799342144
BARHL2	6.31726472	6.319913327	6.465006868	6.451791549	6.320130929	6.335023974	6.263344712	6.337164708	6.334290517	6.316921982	6.263344712	6.263344712	6.263344712	6.263344712	6.263344712
BAX	11.9217168	11.77198813	11.4810326	11.8320546	11.86999349	11.80412236	11.66949427	11.64020665	11.44851881	11.60462902	11.54374079	11.49477833	11.37872119	11.33579809	11.2274424
BCAP31	11.37320131	11.23172201	11.23733531	11.19699287	11.23532617	11.29690416	11.32274881	11.38521757	11.30793087	11.44053744	11.46136678	11.41962438	11.51767755	11.55992752	11.47995819
BCL3	7.430138481	7.390922147	7.372875711	7.640373626	7.812627517	7.733139661	7.843783927	7.878831926	7.782695667	8.14138793	8.099673166	8.114234912	8.213105707	8.264418286	8.111524942
BECN1	10.11235893	10.37766454	10.37346784	10.30915285	10.39154198	10.35476725	10.40336135	10.43616659	10.62861532	10.60422713	10.67728544	10.60767152	10.70719955	10.63442732	10.75406837
BFAR	11.32355358	11.41014146	11.38564037	11.27404032	11.32445639	11.2882661	11.2811125	11.23452067	11.30687839	11.25140671	11.30265879	11.20725724	11.30594116	11.22462326	11.26846844
BHLHA15	6.487457044	6.263344712	6.263344712	6.263344712	6.263344712	6.263344712	6.263344712	6.369351114	6.313533697	6.371144508	6.263344712	6.263344712	6.31258119	6.263344712	6.339206536
BNIP3	10.40460564	9.599610148	9.559853045	9.715352466	9.70689496	9.768864073	9.868816648	9.901751971	10.02900479	9.970716485	9.981390078	9.937177848	9.97983498	9.852214765	9.863725075
BOK	9.445840013	9.590957263	8.541398496	9.605524744	9.979395527	9.766914289	9.708402457	9.777863893	9.473940208	10.4177846	10.14133822	10.21486944	10.05181912	9.992793755	9.853372466
BTG2	10.91182242	11.59791757	11.31686175	11.56320134	11.44351143	11.57181185	11.45663802	11.34440761	11.11189977	11.33973532	11.24044846	11.37083211	11.3282179	11.41501591	11.38543074
CALCOCO2	10.63040295	10.03503098	10.30759691	10.27460695	10.2793989	10.33527489	10.46929266	10.53834916	10.27674864	10.36907923	10.46537464	10.49613322	10.58482905	10.67108794	10.60005482
CALR	14.65907114	14.53763733	14.6768648	14.55740895	14.64125653	14.46338626	14.4384701	14.36189478	14.25766246	14.39956675	14.48449352	14.44774152	14.5583866	14.56502275	14.51795239
CALR3	6.629387727	6.506606925	6.320233855	6.373657833	6.425454058	6.321822253	6.318499418	6.359443351	6.4425111	6.382900968	6.416375691	6.396383784	6.38419191	6.432189118	6.42106772
CANX	14.74952876	14.22946927	14.35567423	14.47386575	14.52792113	14.58615412	14.67290748	14.70784602	14.72526444	14.96682991	14.94745594	15.06381604	15.09336645	15.18436621	15.22810364
CAPRIN1	14.16090404	14.40582963	14.38725692	14.34181602	14.32424471	14.36765693	14.3511026	14.32248363	14.44893764	14.31356918	14.32321865	14.23528921	14.23199138	14.19069465	14.18798565
CAPRIN2	9.919362424	9.204269669	9.415223335	9.343972331	9.453830995	9.521269219	9.630085685	9.685246373	9.662475291	9.748410225	9.804615327	9.809760766	9.788307931	9.778370733	10.00306091
CARS2	10.57618276	10.78918101	10.80047398	10.61373058	10.6152704	10.51811533	10.55278238	10.58358214	10.54663028	10.5274038	10.6379398	10.54210811	10.58350887	10.60825637	10.54939655
CASC3	12.35339264	12.56572065	12.5275525	12.54960879	12.59984851	12.54406519	12.51076354	12.48894679	12.49773943	12.30404901	12.42519429	12.35065618	12.4198335	12.37615916	12.31920435
CCND1	13.05565487	13.9322429	13.55490627	13.51563435	13.45942854	13.4128576	13.3388997	13.23484882	12.80219036	13.22293046	12.79241904	12.90036616	12.44367763	12.45853489	12.09881722
CDC37	12.37110553	12.39642457	12.28004122	12.1948624	12.15068058	12.13223998	12.05822675	12.04531593	12.05682636	12.13518388	12.15127667	12.05746202	12.09279871	12.00462121	11.95933558
CDK4	13.07664567	13.51887978	13.43015082	13.29667579	13.16485614	13.04029229	12.87681808	12.73796416	12.75382119	12.82206609	12.75375057	12.70331659	12.69798182	12.66121387	12.53856529
CDKAL1	10.08411479	10.31632076	10.32221969	10.22627743	10.141314	10.02755792	9.988032301	9.950289589	9.941314553	9.930915958	9.960896651	9.821537619	9.83978108	9.850061505	9.829211519
CELF1	13.07482424	13.25461717	13.25127428	13.20792484	13.11284988	13.10436564	13.03939719	12.95405958	12.86945669	12.87118767	12.81527753	12.75068878	12.71886238	12.72613025	12.67810446
CHCHD1	9.95381128	10.07508134	10.03506101	9.94560261	9.964180996	9.891266399	9.961228951	9.774956546	9.890523104	9.866265546	9.845779992	9.844577429	9.852472757	9.815853093	9.779678879
CIRBP	12.7399457	12.99924438	13.01168552	12.85983449	12.76931319	12.89243901	12.75442635	12.95161485	13.1484703	12.94041659	13.09788111	13.06244408	13.09275106	13.15463333	13.2913712
CLGN	9.717733969	10.18406658	10.31170529	10.13558331	9.935218128	9.967799193	10.03157379	10.0690924	10.12438183	10.10891825	10.07412242	10.23293098	10.0976313	10.23546502	10.28833233
CNBP	13.31590617	13.50395669	13.54893833	13.432041	13.28739595	13.24662375	13.15583568	13.06918902	13.10845486	13.04190253	12.90834737	12.94244007	12.82074019	12.84673636	12.78049794
CNOT1	14.24910452	14.51302308	14.47738769	14.30000011	14.18721522	14.10162998	14.03957955	13.80351125	13.73746615	13.84726866	13.72846534	13.61597237	13.60276357	13.56491966	13.5999092
CNOT10	10.93605861	10.5269394	10.62665233	10.41915048	10.42989992	10.50007321	10.39402724	10.44241815	10.39800842	10.49273782	10.46855726	10.4732444	10.420718	10.46893822	10.42904042
CNOT11	11.13633481	10.94045324	11.00445977	10.8525669	10.81568582	10.86185977	10.761338	10.76785759	10.72956314	10.8379652	10.85225416	10.77093191	10.78396594	10.79491645	10.78116131
CNOT2	11.47438971	11.99153425	11.90504008	11.55907981	11.45640833	11.32229203	11.29578992	11.21135237	11.40971569	11.20350743	11.24126276	11.23353315	11.23410199	11.22228285	11.2867664
CNOT3	11.5156209	11.72049979	11.69405434	11.71639653	11.69927853	11.60759274	11.52665123	11.53049161	11.43823185	11.38225803	11.47615511	11.42935217	11.50627535	11.4716492	11.42867763
CNOT6	11.76706553	12.01751303	12.05896789	12.08681039	12.04734368	12.02759766	12.07170925	11.87790039	12.02181375	11.91928243	11.84468643	11.86954572	11.76666101	11.79427233	11.85693691
CNOT7	12.51129954	12.06985096	12.15061678	12.13584818	12.10820341	12.08617738	12.08824643	12.02031292	12.30208568	12.11596127	12.01987615	12.05884738	11.89790749	11.92058446	12.03448384
CNOT8	10.99256537	10.63921989	10.69825968	10.69816083	10.73343845	10.81225579	10.91109793	10.93560775	11.07917894	10.97954944	10.99419242	10.98607858	10.95194581	10.96678429	11.05500208
CNOT9	12.104507	12.40401794	12.44613994	12.36661979	12.28719163	12.17793419	12.07244967	12.00419226	12.0577488	11.8262847	11.79910101	11.69896575	11.65977544	11.6097081	11.50070143
COA3	10.03670991	10.80080526	10.84872037	10.81949544	10.8298688	10.74387238	10.63053814	10.54410264	10.69890959	10.39341629	10.55747995	10.40575804	10.56936214	10.45475026	10.44569012
COPS5	10.90425169	10.89230033	10.94185123	10.87495053	10.88623657	10.8745211	10.86504938	10.89503986	10.95888682	10.89605244	10.93916763	10.88523363	10.91262295	10.8443509	10.89645405
CPEB1	8.50207716	7.459801746	7.210925284	7.442227693	7.480957832	7.758072529	8.016751616	8.298622261	7.932603184	8.36786414	8.209435128	8.407919961	8.203666089	8.271802309	8.218023651
CPEB2	7.403781188	7.004494332	7.242018021	8.711709299	9.139866831	9.390819608	9.720205701	9.66138975	9.894739344	9.796758133	9.846980284	9.980951047	9.959421032	10.07376258	10.23759226
CPEB3	7.416845729	7.481196302	7.417792623	7.750163231	7.847285158	8.371365278	8.723652996	8.995121264	9.122524351	8.845489034	8.930041912	8.936504344	8.958400808	8.87164744	9.037548093
CPEB4	8.303583645	8.204480316	8.27267036	8.876554743	9.2998967	9.51223406	9.997880672	10.25587833	10.46246485	10.32818279	10.42084317	10.42985266	10.49437851	10.37560665	10.44184526
CREB3	9.851514268	10.54980284	10.3946617	10.51926696	10.58988046	10.54291495	10.5243467	10.5354031	10.55571929	10.59962994	10.63809134	10.55951366	10.68289572	10.59545065	10.58969567
CREBRF	7.682700618	8.002302619	8.259741674	8.70304372	8.892378704	9.016670881	9.23332851	9.294461502	9.38779228	9.109618468	9.188813274	9.300205059	9.264792511	9.352482726	9.416844168
CTIF	9.873450517	9.675748138	9.708567026	10.07973211	10.24517348	10.63203344	10.85419524	11.24889742	11.41254315	11.28058839	11.48339973	11.42899102	11.58186459	11.43784523	11.51661378
CTTN	12.07223106	12.0888554	11.98841807	12.14440941	12.30816585	12.26800831	12.30801669	12.40288804	12.32936371	12.57780422	12.49386907	12.4639245	12.36538387	12.33252739	12.33635478
CYFIP1	12.44288438	12.72783543	12.76093267	12.70813826	12.56505507	12.48896651	12.38504721	12.2833163	12.05105271	12.28786119	12.09284621	12.11551362	12.01074547	12.07208613	11.90896984
DALRD3	9.666775062	9.348708133	9.527730935	9.340189129	9.459153372	9.409688769	9.385511897	9.462157953	9.380378652	9.357791315	9.525368916	9.533863843	9.65505488	9.729659881	9.651199779
DAPK1	11.90985832	12.43801749	12.47392659	12.37011342	12.29896177	12.24091053	12.20254278	12.17389916	12.13928991	11.95619629	12.0092275	11.90034592	12.00336505	11.88156113	11.89412278
DAPK3	10.01383965	10.83344428	10.50276166	10.98953268	11.17343447	10.91898168	10.89740087	11.03437008	10.8721995	11.10879909	11.10282811	10.96257907	10.90294996	10.86775948	10.84881369
DARS2	11.15184206	11.58164056	11.47718279	11.12875137	11.07778139	10.9047233	10.86401568	10.76584517	10.61819574	10.68208911	10.63137191	10.60597045	10.53194556	10.52231301	10.5408915
DDIT3	7.561533626	7.580471543	7.703562352	8.3253913	8.413020434	8.570490377	8.59377463	8.757612435	8.90587862	9.299077538	9.414505306	9.313213706	9.377634477	9.2501173	9.21422148
DDRGK1	9.998862195	9.94228316	10.01921034	10.15130371	10.19194819	10.19736045	10.20330006	10.26460418	10.31367217	10.29480145	10.42115292	10.37408285	10.48824469	10.4360676	10.48193105
DDX25	7.522675012	7.893936725	7.648306021	7.280939502	7.264006082	7.30791514	7.471065594	7.507374359	7.670743644	7.562778824	7.74821209	7.645261109	7.885642662	7.852773697	7.944843542
DDX6	13.04565397	13.4632904	13.67218835	13.52868543	13.51689128	13.53163123	13.53992871	13.36277488	13.53468582	13.451154	13.46200556	13.42310044	13.44381981	13.48093907	13.56326383
DENR	12.02003203	11.45112408	11.38232853	11.27409728	11.21614716	11.19891206	11.16258566	11.10123466	11.32245235	11.47714464	11.40517514	11.38314975	11.35619455	11.36740699	11.48644087
DERL1	11.12251555	11.03723619	11.10681526	11.08496046	11.05286973	11.02330946	10.95739027	10.94242826	11.08803383	10.96957433	10.97910905	10.95576376	10.93520281	10.87812007	10.97766599
DERL2	10.33442045	10.4495174	10.45370816	10.37759201	10.40551219	10.38785852	10.39733839	10.30694494	10.4790393	10.4730657	10.47059163	10.46409486	10.43796144	10.46280253	10.59047685
DERL3	9.243482017	8.991989746	9.056319843	8.453244823	8.380721386	8.225679283	8.052819582	8.088249727	7.855572241	7.925714438	8.027698367	8.069408824	8.062729813	8.244925781	7.979824487
DHFR	13.14313759	13.70276066	13.59131651	13.18646539	13.0723162	12.97497279	12.83979854	12.72615232	12.79164318	12.72640673	12.62633854	12.71586912	12.54418345	12.62691352	12.49624683
DHX29	11.23586633	10.91192276	10.87318871	10.81710791	10.89333017	10.85633669	10.8645549	10.79808119	11.13192085	10.90864603	10.92089748	10.82549245	10.76501992	10.68916455	10.82971397
DHX33	11.68648155	11.74424845	11.50484834	11.3733046	11.25642054	11.0892062	11.01634137	10.83946413	10.83720889	11.02212446	10.83869577	10.82814376	10.76914187	10.75202733	10.70246223
DHX36	12.1459971	11.90286195	11.78812504	11.76553503	11.69131454	11.66879381	11.72017496	11.64643862	11.96183544	11.80963625	11.68132823	11.6989423	11.59085567	11.58150932	11.69580219
DHX9	14.38324931	14.69489802	14.63465906	14.58155828	14.45831337	14.4265121	14.31999421	14.17305872	14.2881896	14.13226384	14.10174796	14.00731411	14.02623717	14.00119381	13.96055201
DNAJC1	9.738951268	9.279089865	9.142151765	9.334771196	9.390282897	9.460294905	9.546558561	9.531882814	9.553896586	9.486644438	9.447825306	9.496856492	9.444152881	9.451991088	9.308836194
DNAJC3	10.770903	10.55928408	10.66030291	10.51971549	10.60058407	10.47942801	10.48189317	10.40546983	10.38274923	10.54046095	10.62672509	10.61863005	10.6823544	10.74954947	10.84979241
DND1	6.991700476	7.151134645	7.135495721	7.287223818	7.354518068	7.252207547	7.225763551	7.306199809	7.282151963	7.374542546	7.406957405	7.347774952	7.292812373	7.301839587	7.318357396
DPH1	9.820235073	9.786491575	9.778819796	9.698662602	9.692239854	9.71800744	9.682235182	9.723949959	9.76562967	9.651704451	9.839553831	9.728234437	9.833757385	9.842421244	9.850109599
DPH2	10.22075677	10.87000258	10.83313475	10.5650253	10.47113203	10.33334917	10.05284596	9.892308271	9.952327101	9.77103088	9.85912767	9.687744713	9.64657954	9.602516428	9.577444534
DPH3	10.37327737	10.33068372	10.32772282	10.45069941	10.51246237	10.56102264	10.56622323	10.60414298	10.85075651	10.86765471	10.85309345	10.85685586	10.80722234	10.84457672	10.91499348
DPH5	10.69833683	10.25832229	10.55069601	10.30125744	10.2646876	10.38592834	10.35371748	10.19470565	10.25998215	10.06952492	10.11051071	10.01322195	10.10339466	10.105905	10.06939571
DPH6	8.92875873	8.545017114	8.55014633	8.549541738	8.484314269	8.491284316	8.420424913	8.43977876	8.457927134	8.461089015	8.395784237	8.418831058	8.344162335	8.494965394	8.492254701
DPH7	10.18590339	10.48198018	10.43274457	10.1592915	10.12670782	10.05723918	9.998237352	9.994963674	10.02687573	9.940503773	9.960799249	9.964496049	9.9126761	9.902347851	9.966418324
DRG1	11.48821461	11.76959627	11.66863605	11.58058697	11.55927528	11.50821075	11.38100667	11.28369306	11.38795726	11.36313191	11.34802815	11.18435742	11.2301801	11.15137672	11.1038017
DRG2	10.44421319	10.32664174	10.31538759	10.24112045	10.18512926	10.17930457	10.2137191	10.21798299	10.10554064	10.12295411	10.1349702	10.22421554	10.18634941	10.20776358	10.2141764
EARS2	11.45440105	11.30103881	11.23418636	10.90720707	10.74945738	10.66157091	10.52890929	10.35644694	10.30455642	10.39288623	10.25615801	10.26105277	10.1678518	10.17256239	10.0790011
EDEM1	9.81210549	9.817157738	9.824215206	9.974130898	10.01152036	9.980763281	10.14878806	10.11731555	10.06063827	10.30257648	10.19370239	10.28251354	10.1598564	10.21640478	10.29007328
EDEM2	9.336059662	8.964798131	8.92464502	8.72168354	8.758826626	8.910031764	8.968162665	9.145191437	8.994066882	9.157627316	9.197086681	9.23087552	9.488215731	9.56964097	9.548377781
EEF2	17.3149244	16.39500442	16.47265906	16.46032628	16.55063828	16.64278058	16.68925476	16.76289634	16.70281623	16.69940511	16.73614584	16.72098455	16.76458862	16.72562009	16.56262313
EEFSEC	9.49604925	9.295199755	9.261050976	9.876115044	10.12548629	10.1920949	10.17915853	10.17951426	10.05071808	10.04270186	10.08714144	10.05371358	10.16089087	10.18772207	10.06940048
EFL1	11.2232297	11.52901346	11.52808573	11.16368801	11.05679278	10.95510953	10.79094827	10.76195438	10.60203011	10.57015929	10.57680875	10.5239506	10.46397965	10.51186286	10.46586754
EGFR	8.893656332	8.886359432	9.07313814	9.732015172	10.01189032	9.991475938	10.02956573	9.848525356	9.797986444	9.609299438	9.366986203	9.264504418	9.133431474	9.105349665	8.90721577
EIF1	13.59322697	13.26971717	13.36173862	13.55666462	13.58518116	13.60287723	13.68518206	13.84643676	13.94889769	13.97973902	13.99672627	13.93097552	13.91182203	13.84454853	13.79617338
EIF5	13.76743489	13.84886532	13.8659298	13.90223608	13.8451408	13.81982465	13.82920875	13.85104478	14.06860135	13.89114806	13.8168421	13.82047021	13.69118214	13.68536306	13.73415828
EIF6	10.97378247	11.23521452	11.25340106	11.21606993	11.21328658	11.11151158	10.98042193	10.94481692	10.96895983	11.05037901	11.08849921	10.96736265	10.95651346	10.89947224	10.83694114
ELAVL1	12.83787878	13.21248805	13.17683917	13.22268841	13.14476816	13.12828884	13.07388126	13.04537614	13.02389531	12.92035251	12.86844051	12.85399592	12.83969842	12.77282276	12.70363221
ENC1	12.34746563	12.33163375	11.9207904	12.05359959	12.261477	12.2937658	12.37784047	12.28047187	12.2570364	12.97712228	12.65795019	13.09090304	13.08129762	13.34087625	13.55623481
EP300	12.70984182	13.24897707	13.22262616	13.32743557	13.27681861	12.98993304	13.12104758	12.77791235	12.72644344	12.55639165	12.50701646	12.43148266	12.54199075	12.44197403	12.47379491
ERBB2	12.5010399	12.78840575	12.95626825	12.36501179	12.15182964	12.0717409	12.02879302	12.0664241	11.68742812	11.80909734	11.89752036	11.98493059	12.08687899	12.19883886	12.07465158
ERLEC1	10.2409025	9.942232392	10.05905871	10.02031429	10.07967912	10.13877228	10.27818624	10.37873504	10.57647862	10.59664118	10.59646334	10.6949648	10.59238661	10.70454743	10.79457209
ERMP1	10.97806726	9.577632357	9.284958506	8.851056343	8.889569319	8.828011323	8.95419149	9.070658862	9.004751681	9.117844212	9.330545653	9.59407322	9.789331481	9.995125825	10.06786341
ERN1	8.493414902	8.609379387	8.786625592	8.912949175	9.031841927	8.92903743	9.088791078	8.975393317	9.020281287	9.270528948	9.160677425	9.142755077	9.194924108	9.10978324	9.150009254
ERN2	6.920654513	6.6155012	6.532973395	6.528480615	6.37327235	6.43500068	6.463034446	6.591032469	6.559587967	6.585920924	6.647197983	6.638263939	6.642963164	6.672516804	6.738936132
ETF1	12.8871241	12.79490334	12.59399564	12.63164854	12.53041419	12.52344671	12.42505006	12.3558769	12.47124903	12.61750873	12.4385062	12.42973692	12.2743082	12.25132532	12.23971278
FAF2	11.60172885	11.72779652	11.77167235	11.88316963	11.86779122	11.8465088	11.83500862	11.85416531	11.9957705	11.93640551	11.9541622	11.86872476	11.91017535	11.86118902	11.88866931
FARS2	8.91920129	9.084792307	9.118376592	8.977120999	9.011773639	8.843809101	8.89105796	8.965178141	8.900822003	8.759231529	8.838835362	8.842291662	8.925821073	8.902868883	8.791593759
FARSA	11.13679055	11.37978019	11.22523265	11.29879702	11.34218371	11.27079863	11.1565462	11.1182337	11.1229148	11.14137075	11.14369575	11.02876096	11.10260737	10.99192664	10.89560878
FARSB	11.83563032	11.67300815	11.48855578	11.24671699	11.06117503	10.92726838	10.81683851	10.72907932	10.92785999	10.97402917	10.79029846	10.68848814	10.52003911	10.50219461	10.49278722
FASTKD2	10.55829253	10.15304824	10.10262825	10.03719084	10.06852109	10.04275742	10.02097055	9.921037664	10.30181137	10.18759731	10.11672938	10.15602611	9.938552394	10.0854555	10.19758419
FASTKD3	9.162282516	8.962894587	8.869802015	8.684876297	8.610463306	8.614932814	8.571663251	8.498466469	8.664634301	8.677972524	8.619568043	8.608603358	8.421708886	8.469799205	8.594093794
FBXO7	11.54123874	11.34594738	11.68093965	11.68962987	11.70016607	11.68698419	11.68951722	11.72473774	11.65299827	11.68610474	11.68114045	11.66887431	11.64285855	11.6450575	11.62786691
FBXW7	10.19965575	10.02242752	10.20355063	10.43158419	10.32129432	10.47396781	10.37733753	10.41448118	10.5556696	10.50958447	10.55624511	10.51668683	10.59093759	10.56344905	10.60759822
FICD	8.124454131	8.636864092	8.896597487	8.914723232	8.8702962	8.925326298	8.751861085	8.655108825	8.618160364	8.402900727	8.454108189	8.367903861	8.417915905	8.410054549	8.46197729
FMR1	10.81561015	10.95025149	11.07290382	10.98100715	11.01425575	10.94676717	10.99698937	10.95829152	11.1222309	11.10117304	11.09600484	11.14110689	11.04009058	11.0861676	11.21630194
FOXO3	11.03629336	11.16853687	11.03958282	11.18940486	11.24041494	11.2246015	11.29417609	11.26261463	11.49078262	11.41316816	11.44154938	11.42947928	11.47493793	11.43516041	11.43791574
FTO	11.4652293	11.46603923	11.30533994	11.1355119	11.16765851	11.18179376	11.35849237	11.48152858	11.62498219	11.43399965	11.46187594	11.43842626	11.47055455	11.49858469	11.48169335
FTSJ1	10.18998209	10.24951603	10.27177961	10.14184252	10.18953071	10.11294446	10.1674303	10.2735968	10.23467156	10.21711904	10.23042188	10.19134304	10.21043712	10.13896237	10.06501496
FXR1	13.33124041	13.00412252	12.98860457	12.78838108	12.76497998	12.77696738	12.77876786	12.75532618	12.72368725	12.74492713	12.71179047	12.70122334	12.62857409	12.70047905	12.67742091
FXR2	10.86259636	11.20475241	11.10283388	11.42933054	11.43889695	11.51294117	11.55709309	11.66981817	11.68839554	11.62630257	11.68271908	11.59711555	11.68697272	11.5661606	11.48899994
GATB	9.95318053	10.02941511	10.024326	9.939194326	10.0330932	9.928728566	9.866702972	9.832987296	9.935393666	9.752916548	9.92818893	9.76990219	9.863568497	9.765039945	9.821670717
GATC	10.54501299	10.57962266	10.7051853	10.77760618	10.87248949	10.972124	10.93338271	10.96416439	11.06597884	11.10176792	11.10735281	11.08555954	11.16875394	11.13217195	11.17724196
GCN1	13.00816362	13.52717763	13.499271	13.27706514	13.17474582	13.02016507	12.91085911	12.71658803	12.53519065	12.61965191	12.52462361	12.41435493	12.46806701	12.44900707	12.34914598
GEMIN5	11.7143492	11.62535285	11.48704091	11.3834206	11.34000975	11.30984582	11.21701558	11.11238449	11.07598971	11.1319281	11.03370035	10.9178097	10.92573473	10.8851771	10.79350927
GFM1	10.83724721	10.52302662	10.59160189	10.69146903	10.63597339	10.75628026	10.74271086	10.73048001	10.90440891	10.85041335	10.79812778	10.76822215	10.67104894	10.66564391	10.74187708
